Semantic_Web,Semantic_Web,en,Semantic_Web,0,0,0,0,0,0,3,5,0,0,3,0,5,0,1,3,3,0,6,0,0,1,1,2,0,0,3,4,5,4,5,4,12,8,2,1,2,12,1,2,4,3,7,7,11,0,5,6,0,9,7,15,21,21,9,22,16,11,31,27,14,36,36,17,20,30,23,48,49,34,50,22,19,28,15,12,21,15,17,27,59,52,26,40,21,22,9,15,27,22,23,18,16,14,10,10,18,14,10,11,11,40,15,11,17,25,6,10,18,17,27,11,18,45,10,14,12,11,17,8,13,22,7,32,6,57,10,1,9,3,6,12,17,6,12,3,10,10,6,10,13,4,3,4,8,3,11,4,22,8,2,5,4,5,4,1,5,5,2,5,5,2,3,5,6,18,7,1,5,2,1,3,9,6,9,0,10,0,7,1,10,2,6,0,8,6,6,7,5,0,3,2,6,0,3,2,6,6,2,2,0,7,2,1,3
Smart_contract,Smart_contract,en,Smart_contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,2,1,1,0,0,1,0,3,0,0,0,0,2,14,0,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,9,1,1,0,7,3,0,2,5,4,1,7,6,3,4,21,11,15,10,8,2,9,2,3,28,12,7,9,45,7,14,7,5,54,10,12,15
Virtualization,Virtualization,en,Virtualization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,4,3,4,5,8,1,7,7,9,11,11,0,14,0,6,2,5,3,0,4,1,6,1,4,5,3,2,19,14,12,11,9,2,9,3,6,2,7,13,15,10,4,8,5,7,6,14,2,6,27,8,6,14,0,3,1,8,4,19,6,3,8,5,5,2,4,14,2,0,0,4,4,4,6,21,7,1,12,5,6,1,2,3,8,0,6,3,4,0,2,6,0,5,0,3,9,2,15,3,17,1,11,0,6,3,0,2,6,2,0,2,1,0,0,0,2,1
C2Net,C2Net,en,C2Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,3,0,0,0,0,1,0,7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,3,0,0,1,0,1,0,0,0
Web_search_engine,Web_search_engine,en,Web_search_engine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,13,11,29,2,40,73,97,68,52,51,58,1,52,47,59,15,5,13,59,53,34,42,40,58,54,144,65,48,46,4,8,6,5,15,19,29,54,38,63,26,52,25,37,30,56,40,13,13,27,12,45,30,29,42,22,32,31,28,20,18,25,20,20,34,27,14,49,27,28,28,28,8,31,11,13,14,16,22,36,35,12,49,15,37,23,17,24,19,14,12,11,17,18,12,20,17,18,26,19,23,16,11,23,12,21,6,14,11,25,42,17,22,18,16,23,7,13,26,13,5,17,14,14,21,20,32,19,5,33,12
Wireless_mesh_network,Wireless_mesh_network,en,Wireless_mesh_network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,0,0,3,4,3,2,7,3,1,6,2,6,4,9,5,10,11,17,4,5,4,24,18,7,3,8,12,8,2,20,13,10,2,6,9,25,15,5,11,24,1,4,5,3,28,30,7,6,10,4,2,8,4,22,5,5,4,0,4,2,5,6,8,7,7,2,3,3,4,3,0,3,4,1,1,8,4,2,4,1,5,6,2,3,0,2,2,4,8,0,2,1,13,2,3,5,1,8,2,0,0,0,3,0,0,6,0,2,3,2,5,1,5,0,1,1,2,2,1,2,0,0,0,4,2,2,5,0,4,3,1,2,2,0,0,12,3,4,4,1,0,0,2,2,0,5,10,1,3,1,1,1,10,1,7,1,2,2,3,2,0,0,2,3,3,2
DOCSIS,DOCSIS,en,DOCSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0,1,4,4,2,2,8,0,1,2,1,4,5,3,9,6,5,1,21,9,4,7,4,4,1,9,14,18,18,13,26,13,15,19,23,18,28,11,20,9,15,27,21,14,11,5,4,2,4,10,2,3,2,9,1,0,0,5,5,8,0,6,4,3,16,1,8,2,2,9,2,3,2,6,0,0,6,4,3,2,1,4,3,7,4,4,0,4,0,4,14,1,2,0,4,1,11,3,4,3,0,1,3,4,1,0,6,7,3,2,1,5,0,6,1,21,6,2,2,2,1,10,4,8,6,1,1,0,7,8,3,2,1,5,3,0,1,4,2,7,1,10,0,16,1,4,0,0,3,1,2,1,0,2,0,6,1,13,4,5,1,1,10,4,0,1,3,1,0,0
Border_Gateway_Protocol,Border_Gateway_Protocol,en,Border_Gateway_Protocol,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,3,0,5,0,0,1,4,2,3,0,0,1,2,1,7,4,1,0,6,14,4,8,0,7,2,4,2,7,2,8,9,2,5,4,3,5,10,10,13,18,16,8,13,11,8,12,18,12,5,7,12,10,27,29,8,15,6,10,5,9,8,17,16,12,7,9,11,4,6,9,14,15,15,14,15,9,4,3,4,10,4,10,5,4,6,7,9,3,2,36,11,8,3,7,4,13,4,5,2,4,9,5,7,5,3,1,8,16,4,8,3,3,5,10,4,3,5,4,6,5,3,7,13,2,12,2,6,3,12,6,9,3,4,8,2,6,4,3,16,14,1,7,3,18,5,9,8,5,4,4,5,2,2,11,10,4,12,5,2,2,7,2,3,1,7,14,6,4,2,0,1,5,4,11,3,1,8,2,2,1,3,6,8,7,5
Linux,Linux,en,Linux,0,0,0,0,0,5,7,1,0,0,2,2,0,5,2,1,3,3,9,8,4,2,3,10,14,14,8,42,29,37,45,74,89,104,46,55,113,115,63,118,68,60,61,57,58,82,76,61,174,116,123,116,128,133,137,195,166,202,202,184,146,134,88,184,63,122,191,258,340,291,209,236,132,225,142,121,114,103,85,156,147,140,126,177,41,138,53,64,69,100,111,117,113,141,74,78,74,89,83,127,95,116,100,98,71,86,63,50,33,60,45,70,67,91,102,59,54,71,59,56,68,47,86,34,8,13,16,18,27,15,6,12,3,3,1,18,14,11,22,21,13,16,35,25,31,29,36,43,43,51,26,49,76,28,29,24,33,55,55,40,64,58,40,31,28,77,33,35,61,44,51,48,17,42,28,38,64,26,33,38,20,21,39,27,19,33,27,34,32,23,10,28,15,13,25,54,27,48,17,27,14,11,7,6,19
Software-defined_networking,Software-defined_networking,en,Software-defined_networking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,6,12,26,10,7,4,12,4,2,11,7,11,6,11,7,8,7,22,1,1,10,4,25,0,2,4,6,19,25,29,5,14,16,5,3,0,9,12,9,3,2,15,1,5,2,7,4,2,3,12,5,11,4,4,0,10,23,1,3,2,2,0,6,1,5,1,6,1,7,1,5,5,4,1,5,7
Data_masking,Data_masking,en,Data_masking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,5,5,1,3,9,4,0,2,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,3,0,2,0,0,0,0,2,0,0,0,1,3,0,1,2,3,0,0,1,0,0,2,1,1,26,3,1,3,2,0,0,0,0,2,6,0,0,1,1,3,0,9,2,2,1,3,2,7,0,4,9,2,0,3,2,3,3,2,5,5,1,6,1,3,3,0,0,0,0,4,3,3,1,0,3,3,6,2,14,2,0,0,0,0,1,0,0
Open-source_hardware,Open-source_hardware,en,Open-source_hardware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,6,7,1,7,4,5,5,14,4,8,12,1,8,16,27,9,3,12,17,6,6,10,9,5,11,2,9,41,22,6,7,13,24,6,4,17,56,6,8,27,9,14,10,2,12,10,7,7,16,72,17,2,1,5,6,1,2,6,5,10,3,4,1,6,3,5,4,3,4,1,4,1,4,6,1,2,6,2,0,0,5,4,4,4,7,5,11,2,17,13,2,0,2,2,1,7,5,1,3,3,4,8,2,1,2,1,0,2,7,8,5,20,4,6,0,6,4,8,9,1,2,2,4,18,23,0,3,0,1,1,7,1,2,7,0,5,2,10,4,11,4,1,12,9,5,2,8,1,7,0,2,1
User_interface_design,User_interface_design,en,User_interface_design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,3,2,7,7,4,3,10,0,2,8,4,1,5,9,12,7,6,1,2,6,2,0,2,0,0,3,7,3,7,1,2,0,2,0,6,0,6,0,6,5,6,6,3,0,1,9,10,1,3,1,5,6,7,3,1,11,1,0,0,2,9,4,1,2,0,4,0,0,5,1,2,0,2,0,2,0,2,5,1,6,0,3,1,3,2,3,2,2,3,17,2,4,0,9,4,5,3,1,1,2,0,0,0,0,8,5,5,0,2,3,4,2,4,1,0,0,0,2,0,0,0,5,1,4,2,0,2,1,0,3,0,2,4,2,8,2,0,0,1,1,0,0,5,2,0,0,0,0,0,1,3
Distributed_computing,Distributed_computing,en,Distributed_computing,0,0,0,0,0,0,0,1,0,2,3,1,0,0,2,3,0,4,1,0,5,3,4,5,3,3,2,5,0,2,2,5,5,7,5,5,3,9,7,14,15,11,13,8,5,43,14,9,9,25,12,35,26,15,17,16,12,14,11,56,13,8,12,23,6,8,15,13,16,24,37,15,13,19,5,15,14,6,5,4,12,6,16,5,7,5,3,9,14,4,16,9,15,4,10,14,8,20,51,8,15,5,5,2,3,2,5,4,5,1,12,12,0,0,5,7,9,0,7,1,3,5,3,1,1,4,4,2,5,3,3,9,5,8,2,6,2,11,8,3,7,5,2,4,2,3,2,2,6,2,3,2,15,4,5,2,5,4,6,5,1,2,3,1,0,4,2,5,3,4,0,5,3,10,4,6,0,3,4,3,8,7,4,2,19,3,3,0,7,0,7,1,14,2,6,8,2,8,1,0,3,1,6,4,1
Digital_modeling_and_fabrication,Digital_modeling_and_fabrication,en,Digital_modeling_and_fabrication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,2,0,0,0,0,1,3,0,3,1,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,0,1,0,4,2,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,1,0,0,1,0,0,1,3,2,0,2,0,0,0,0,1,2,0,0,1,18,0,2,1,0,0,0,0,0
Connectionless_communication,Connectionless_communication,en,Connectionless_communication,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,2,2,0,2,0,0,1,0,0,2,0,2,1,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,4,2,0,2,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1,2,0,1,6,0,0
E-services,E-services,en,E-services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,1,3,59,4,6,2,2,1,2,3,0,0,2,2,5,0,2,4,5,3,3,2,2,3,0,0,0,0,0,0,1,0,0,2,4,4,1,0,2,3,0,0,0,1,0,1,1,0,2,3,0,0,2,1,0,0,1,1,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0,4,0,0,0,3,1,8,0,1,0,0,1,3,8,0,2,0,0,0
EAP,EAP,en,EAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,1,2,1,0,3,2,1,3,0,0,0,1,1,1,2,4,0,2,0,0,1,5,2,2,3,2,0,1,1,2,1,1,0,2,2,1,0,1,3,0,0,2,0,0,0,0,1,0,1,0,1,2,4,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0
Machine_translation,Machine_translation,en,Machine_translation,0,0,0,0,1,0,1,6,0,0,1,2,0,0,1,1,0,0,1,2,1,2,1,3,0,2,4,8,2,2,2,1,2,1,6,55,2,3,0,8,9,4,1,6,2,18,7,7,4,11,10,10,23,23,7,29,27,31,35,29,38,4,15,26,20,12,21,30,12,9,27,13,7,5,8,10,11,2,8,16,4,1,10,12,4,7,7,13,5,11,9,4,4,10,9,11,7,14,11,13,4,4,7,14,5,5,8,5,2,6,5,1,13,3,7,13,9,7,8,6,10,4,2,4,8,8,6,10,1,2,1,26,19,12,22,3,5,18,8,5,2,6,3,3,4,4,2,10,6,21,7,3,4,7,11,21,3,6,3,8,9,3,3,8,6,4,3,9,2,0,1,3,6,3,0,2,8,4,1,0,9,4,2,2,1,1,0,10,4,7,7,3,4,0,8,8,2,5,7,10,1,0,8,5,2
IPv6,IPv6,en,IPv6,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,6,0,2,3,7,6,2,2,3,7,8,11,5,11,12,15,11,8,6,14,15,23,17,19,13,22,86,19,49,55,61,42,40,34,51,18,53,57,52,51,61,67,64,56,53,58,42,70,51,50,39,38,41,59,70,39,37,51,86,91,65,69,36,35,100,43,41,32,46,25,38,39,55,47,19,73,51,37,39,30,19,38,18,41,42,63,54,41,88,99,110,64,13,36,75,46,23,27,30,22,30,49,71,21,23,31,83,52,44,17,20,15,24,27,20,13,14,14,19,19,18,12,16,21,11,2,7,28,16,35,15,24,23,12,9,5,7,21,56,9,36,6,12,11,10,8,15,9,23,27,7,2,16,6,4,6,20,16,7,14,35,9,8,6,10,7,4,14,25,7,7,30,4,18,5,8,16,5,2
Industry_4.0,Industry_4.0,en,Industry_4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,1,3,0,12,1,1,2,6,3,1,10,1,2,2,5,11,6,18,2,2,0,6,2,3,10,2,6,4,5,10,4,2,7,4,9,11,9,5,14,19,1,5,7,2,14,14,0,3,7,2,21,6,11,8,1,3,3,14
Multicast,Multicast,en,Multicast,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,2,2,1,1,0,1,2,2,5,3,5,2,3,1,2,6,6,1,2,5,9,3,9,7,5,5,9,6,12,10,5,2,12,3,14,5,5,1,1,6,4,7,8,2,3,6,9,3,5,3,0,6,4,2,6,9,8,6,6,5,5,9,12,9,7,7,3,5,1,1,7,11,21,2,0,5,0,2,9,20,7,10,5,1,5,2,0,0,0,1,8,5,4,1,0,1,1,2,1,0,2,2,0,1,9,3,2,9,3,0,1,3,7,0,4,0,2,1,0,1,0,3,0,1,0,14,3,2,0,4,2,0,5,1,3,0,2,0,0,0,3,10,1,0,0,0,0,3,1,2,4,3,1,1,0,1,1,0,0,0,0,1,0,8,2,2,2,1,13,4,0,1,9,1
Reinforcement_learning,Reinforcement_learning,en,Reinforcement_learning,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,4,0,6,1,5,2,0,0,0,1,2,2,3,2,2,0,4,0,4,1,1,1,2,3,11,5,6,3,4,1,1,3,3,3,5,0,7,3,1,2,0,3,1,1,7,4,0,1,0,1,13,0,6,4,9,3,11,1,3,3,2,0,2,4,13,6,5,6,8,11,3,8,2,1,2,1,1,3,2,1,1,1,10,2,3,3,1,2,5,0,1,3,1,1,5,1,0,2,4,1,2,4,4,0,1,1,3,2,1,7,1,0,5,0,1,1,1,3,0,8,1,6,0,1,0,0,2,3,0,2,3,0,4,1,4,1,2,2,1,3,15,4,4,1,6,4,6,14,4,0,7,8,19,8,5,4,3,17,13,3,14,3,2
Vehicle-to-vehicle,Vehicle-to-vehicle,en,Vehicle-to-vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,10,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,4,0,1,0,1,0,5,7,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1
Ethereum,Ethereum,en,Ethereum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,3,10,16,15,8,2,19,10,13,7,4,5,3,18,30,19,8,33,19,8,67,122,99,140,139,105,167,63,40,38,39,42,36,26,34,97,76,56,52,53,18,38,74,206,98,10,26,16,9
Internet_Research_Task_Force,Internet_Research_Task_Force,en,Internet_Research_Task_Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Docker_(software),Docker_(software),en,Docker_(software),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,11,7,19,2,8,6,15,4,15,13,17,11,18,12,9,3,22,2,9,25,12,20,2,22,4,13,1,7,6,11,1,5,11,5,3,21,4,7,6,11,10,4,11,11,3,19,8,12,3,3,6,5,14,10,29,2,8,13
Botnet,Botnet,en,Botnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,1,24,4,1,14,3,5,0,3,5,1,1,8,11,8,8,2,4,9,5,3,7,28,14,7,17,18,26,6,9,11,11,9,7,22,13,16,5,8,19,30,15,7,9,25,14,13,20,14,16,9,12,14,9,20,12,20,33,9,21,8,3,8,12,34,0,8,8,28,8,8,13,22,7,5,10,15,17,8,10,20,57,10,7,18,13,20,21,9,6,9,39,24,15,7,7,2,12,5,8,11,2,12,4,6,4,2,10,9,12,6,4,11,8,4,21,0,4,6,2,0,2,4,8,8,10,5,13,3,29,8,6,4,9,7,7,21,10,7,31,4,5,3,4,2,13,4,10,1,5,67,12,8,8,4,6,4,11,1,8,4,0,8,8
OpenFlow,OpenFlow,en,OpenFlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,1,0,3,1,1,1,0,6,0,3,0,0,2,5,3,1,2,6,6,7,1,2,3,2,3,0,0,2,10,2,6,9,7,0,0,7,1,0,0,4,0,3,2,3,1,7,0,0,1,1,3,0,0,0,1,2,2,8,1,1,0,1,0,2,3,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,2,0,2,0,3,3,0,0,3,1,0,0,0
Radio_access_network,Radio_access_network,en,Radio_access_network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Quantum_network,Quantum_network,en,Quantum_network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,0,1,3,3,0,2,0,0,0,0,2,1,2,0,0,1,1,0,1,0,1,3,3,0,1,0,0,0,2,0,1,13,0,9,2,8,5,2,4,0
Robust_Header_Compression,Robust_Header_Compression,en,Robust_Header_Compression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,5,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5,2,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
