t_survey_name,t_survey_edition,t_country_l1u,t_country_year,survey,hhinc_mean,persinc_mean,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc,scor_persinc_edu,scor_persinc_yrsedu,scor_hhinc_edu,scor_hhinc_yrsedu,scor_edu_yrsedu,n
AMB,2010,DO,2010,AMB2010DO1,38.5596399099775,,0.111333333333333,1,-0.43970349889771,0.621103162845676,11,,,,,,,,,0.432268371910107,,1500
AMB,2010,EC,2010,AMB2010EC1,44.5108114824374,,0.0606666666666667,1,0.739737016341871,0.373134823108516,11,,,,,,,,,0.402928777961913,,3000
AMB,2010,GT,2010,AMB2010GT1,29.5163690476191,,0.106382978723404,1,0.224194916421951,0.888201957404082,11,,,,,,,,,0.620429638071736,,1504
AMB,2010,GY,2010,AMB2010GY1,36.5372907153729,,0.146753246753247,1,0.391947662095072,0.308019790041434,11,,,,,,,,,0.378742354542164,,1540
AMB,2010,HN,2010,AMB2010HN1,39.9734042553192,,0.0576441102756892,1,0.511117142914167,0.667881155085379,11,,,,,,,,,0.470392745003603,,1596
AMB,2010,HT,2010,AMB2010HT1,24.1805749763506,,0.0702054794520548,1,0.444599812701652,0.507864166527597,11,,,,,,,,,0.186493051923243,,1752
AMB,2010,JM,2010,AMB2010JM1,40.1882160392799,,0.1875,1,-0.496136956601956,0.352040983299932,11,,,,,,,,,0.411027545949498,,1504
AMB,2010,MX,2010,AMB2010MX1,42.8356066044508,,0.108194622279129,1,-0.735030964467507,0.434252465561964,11,,,,,,,,,0.374644827048748,,1562
AMB,2010,NI,2010,AMB2010NI1,31.3990351481737,,0.0577922077922078,1,0.92019336147792,0.916540710876851,11,,,,,,,,,0.424449277196827,,1540
AMB,2010,PA,2010,AMB2010PA1,38.1317204301075,,0.03125,1,-0.0248406499428366,0.361475292975943,11,,,,,,,,,0.502835566158472,,1536
AMB,2010,PE,2010,AMB2010PE1,50.7585703865791,,0.086,1,-0.245363987815077,0.203017541753973,11,,,,,,,,,0.519119431500636,,1500
AMB,2010,PY,2010,AMB2010PY1,53.3446232006774,,0.213715046604527,1,-0.845505986639989,-0.249183949294606,11,,,,,,,,,0.47391068538475,,1502
AMB,2010,SV,2010,AMB2010SV1,33.1880259266317,,0.0554838709677419,1,-0.0410578448469345,0.680612643556812,10,,,,,,,,,0.554056490319039,,1550
AMB,2010,UY,2010,AMB2010UY1,53.4094151212554,,0.0653333333333333,1,-1.18037834014298,0.0856882549363134,11,,,,,,,,,0.498959475271106,,1500
AMB,2012,BR,2012,AMB2012BR1,74.8902738764045,,0.0506666666666667,1,-0.831129265400843,-0.602894317597399,17,,,,,,,,,0.384854298327164,,1500
AMB,2012,BZ,2012,AMB2012BZ1,45.68125,,0.338624338624339,1,-0.783334607268627,-0.228692013531626,17,,,,,,,,,0.276312006050999,,1512
AMB,2012,CO,2012,AMB2012CO1,50.0094912680334,,0.128968253968254,1,-0.895012400633823,0.189289160217247,17,,,,,,,,,0.495238167726722,,1512
AMB,2012,CR,2012,AMB2012CR1,44.9630314232902,,0.277703604806409,1,-0.498392027028258,0.499237312041525,17,,,,,,,,,0.429443957844747,,1498
AMB,2012,DO,2012,AMB2012DO1,51.9344696455552,,0.152116402116402,1,-0.820224973502106,-0.254276371925624,16,,,,,,,,,0.418473324845989,,1512
AMB,2012,EC,2012,AMB2012EC1,52.5594393186657,,0.0606666666666667,1,-0.504067340892232,-0.207275737782194,17,,,,,,,,,0.385812945478426,,1500
AMB,2012,GT,2012,AMB2012GT1,31.6137059724349,,0.134526176275679,1,-0.317974384230094,0.612692499377157,17,,,,,,,,,0.458036182878173,,1509
AMB,2012,GY,2012,AMB2012GY1,53.785140562249,,0.185742315238718,1,-0.661798633137113,-0.411841499907377,17,,,,,,,,,0.263128669544728,,1529
AMB,2012,HN,2012,AMB2012HN1,43.054759661307,,0.17650462962963,1,-0.406998721513808,0.250113079118486,17,,,,,,,,,0.33221561978753,,1728
AMB,2012,HT,2012,AMB2012HT1,29.4999200697757,,0.240196078431373,1,0.503056769763467,0.77628760580559,17,,,,,,,,,0.230937678060971,,1836
AMB,2012,JM,2012,AMB2012JM1,44.0721066907776,,0.262666666666667,1,-1.11786913898603,0.145237905412998,17,,,,,,,,,0.369231641320971,,1500
AMB,2012,MX,2012,AMB2012MX1,45.2371695178849,,0.175641025641026,1,-0.132149389269175,0.207174075646013,17,,,,,,,,,0.344223572741851,,1560
AMB,2012,NI,2012,AMB2012NI1,47.5689076478444,,0.0563463819691578,1,-0.623362881944472,-0.0801024541625793,17,,,,,,,,,0.375833120515541,,1686
AMB,2012,PA,2012,AMB2012PA1,35.053881105516,,0.12283950617284,1,-0.290035851343559,0.250620215018861,17,,,,,,,,,0.368915831652773,,1620
AMB,2012,PE,2012,AMB2012PE1,45.6045429037838,,0.125333333333333,1,-0.76683539720237,0.0720647827353039,16,,,,,,,,,0.514831145193433,,1500
AMB,2012,PY,2012,AMB2012PY1,53.4065315315315,,0.117880794701987,1,-0.705699577897108,0.0952775686946642,17,,,,,,,,,0.460871402749465,,1510
AMB,2012,SV,2012,AMB2012SV1,41.5185471406492,,0.13560454241817,1,-0.0566748889314059,0.308688355399913,17,,,,,,,,,0.47411521486334,,1497
AMB,2012,UY,2012,AMB2012UY1,62.2178016284234,,0.106481481481481,1,-0.95772797522729,-0.0819591477099589,17,,,,,,,,,0.462501144252166,,1512
